Source,Exercise,Participant,hand,label,Unnamed: 0,Unnamed: 0.1,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
maya,raise_arms_horizontally,2112202001b.xlsx,right,0,41,41,0.113094625,5.854363652,-0.221205881,1.556933444,-0.720840254,7.936680125,-0.252694688,1.396171832,-0.03984088,0.217120739,-0.274945654,0.036664811,-0.373636171,-0.584080114,-0.525438541,0.123691856,-0.202183789,-0.56817115,-0.645177306,-0.506590228,-0.438631117,-0.776855231,-0.185494273,-0.261700527,-0.165715061,-0.37154068,-0.264562564,8.368531305,-2.12733212,-0.927942296,-2.513145774,-0.800849773,-0.303571458,1.39225558,0.207575615,0.035920266,-0.196667312,1.827167026
maya,raise_arms_horizontally,2112202001b.xlsx2,left,0,42,42,1.405604622,8.472708103,2.452788685,1.746890968,-0.69477741,9.736707408,-0.420840091,-0.118606826,0.071104198,1.152339256,1.719434153,0.189624168,0.576190905,-0.013201428,-0.164175004,0.141531625,-0.193789431,-0.294599622,0.219723233,-0.064420268,-0.341263446,-0.267011781,0.206099661,-0.281983318,-0.090400369,-0.12050151,-0.110885278,5.12029073,-1.490472107,-0.472609998,-0.886183535,-0.883645291,-0.339859854,-0.387273638,-0.512798431,1.602664255,-0.189614929,0.954490238
maya,raise_arms_horizontally,2112202001b.xlsx2,right,0,43,43,1.405604622,6.791701008,2.986653841,1.42582402,-0.768495191,7.730834339,-0.374313269,0.783814502,0.667040693,0.606795121,2.039248199,-0.141747786,0.953925875,-0.253858737,-0.127011251,-0.150883326,0.161929469,-0.421998617,0.251029544,-0.397056994,-0.321217283,-0.536375142,0.124493834,-0.394006888,0.044241667,-0.302710992,-0.189432763,5.12029073,-1.681232021,-0.591779106,-0.886183535,-0.883645291,-0.339859854,-0.391676572,-0.641158926,1.413998538,-0.189614929,0.954490238
maya,raise_arms_horizontally,2112202002a.xlsx,left,0,44,44,-0.533160374,5.715677478,-0.092273109,1.566804975,-0.653416587,7.805697032,-0.371246059,0.033750022,-0.403624668,0.773798427,-0.096597405,0.261371312,-0.351288984,0.078521184,-0.436784035,0.287812067,-0.235039827,-0.41842021,-0.477623497,0.01077282,-0.356828705,0.261819821,-0.142515135,-0.183798994,-0.157004172,-0.06143504,-0.154529384,0.233557121,-1.017891047,0.449218886,1.719990131,-0.232690801,-0.425968606,-1.508618208,-1.987265388,3.109769458,-0.172226514,-0.354524945
maya,raise_arms_horizontally,2112202002a.xlsx,right,0,45,45,-0.533160374,6.001686155,-0.465775175,1.272348068,-0.738501878,8.450223636,-0.323115344,0.318372704,-0.463466099,1.4100015,-0.476377514,0.730840098,-0.778061015,-0.317711053,-0.557337832,0.300227215,-0.242812544,-0.621949444,-0.633581451,-0.260074395,-0.36679887,0.067119672,-0.306155435,-0.214347365,-0.167632894,-0.23519136,-0.220888704,0.233557121,-1.395101701,0.039886669,-0.808410678,-0.232690801,-0.425968606,-1.763323594,-2.229352459,2.585957787,-0.172226514,-0.354524945
maya,raise_arms_horizontally,2112202002b.xlsx,left,0,46,46,-0.533160374,6.098482008,-0.522070746,1.370844975,-0.784382249,7.838088378,-0.48070428,0.4690553,1.42109331,1.075994887,-0.58433796,0.532134476,-0.754057798,-0.087617815,-0.648179948,0.370176071,-0.272508484,-0.554403033,-0.680537366,-0.205542865,-0.258220744,-0.196774728,-0.266522951,-0.191607671,-0.186837741,-0.24510595,-0.163886644,1.354631302,-1.144360672,-0.083695249,-0.962435094,-0.901435712,-0.269233868,-0.431331824,-0.303266715,1.378681522,-0.203197296,0.081813449
maya,raise_arms_horizontally,2112202002b.xlsx,right,0,47,47,-0.533160374,6.375286293,-0.55763344,1.274572336,-0.759963086,8.736524972,-0.372078579,0.720192961,-0.466330628,-0.196411258,0.093375219,0.011540291,-0.305466053,-0.393498524,-0.670109493,0.155631971,-0.1974978,-0.596809074,-0.61810655,-0.4442539,-0.467967294,-0.413668169,-0.304958521,-0.248358469,-0.169531103,-0.371910497,-0.277629981,1.354631302,-1.286027343,-0.302664164,-0.962435094,-0.901435712,-0.269233868,-0.606377804,-0.384278275,1.101656881,-0.203197296,0.081813449
maya,raise_arms_horizontally,2112202003a.xlsx,left,0,48,48,-0.533160374,5.839915205,0.723813837,1.274325404,-0.772811206,7.882819409,0.571780593,-0.502010321,-0.021847165,1.823533497,-0.716764483,0.840506073,-0.941896772,-0.115911562,-0.670263747,0.01119337,-0.212537697,-0.340679221,-0.686384051,0.224475903,-0.125264794,-0.123084692,-0.173920614,-0.410832728,0.06419535,0.040427002,0.200601028,-0.513825666,-1.007892762,0.257568724,-0.012489885,-0.919632636,-0.222987262,-0.797765694,0.012380408,1.569948232,-0.21177956,-0.354524945
maya,raise_arms_horizontally,2112202003a.xlsx,right,0,49,49,-0.533160374,6.701136383,-0.011256302,1.421541234,-0.776139755,8.682654039,-0.379226299,-0.23413015,-0.217718616,0.741988274,-0.531407262,0.453587444,-0.700115943,-0.037296693,-0.720187949,-0.108439297,-0.167481656,-0.633037503,-0.677637034,0.014313102,-0.316688742,0.030592726,-0.201778973,-0.403479699,-0.025129618,0.034252371,0.044245362,-0.513825666,-0.979065008,0.26507356,-0.012489885,-0.919632636,-0.222987262,-0.802299089,0.028676851,1.567831378,-0.21177956,-0.354524945
maya,raise_arms_horizontally,2112202003b.xlsx,left,0,50,50,-0.533160374,6.973736654,-0.342187509,1.266634372,-0.671687056,9.031787368,-0.221040533,-0.368070236,-1.078790825,1.171425348,-0.341423542,0.6973899,-0.776569912,-0.07657711,-0.571558164,0.247601414,-0.214517839,-0.434846252,-0.607090265,-0.051458397,-0.39849187,0.149819261,0.188849687,-0.232576768,-0.121897533,0.314739463,0.322830068,0.348539088,-1.765857553,-0.058959613,-0.199322087,5.22826678,-0.454481065,-2.160245806,-2.232803603,2.611604189,-0.166256243,-0.354524945
maya,raise_arms_horizontally,2112202003b.xlsx,right,0,51,51,-0.533160374,5.871794073,-0.514980383,1.270581127,-0.830053406,8.392192943,-0.514413365,0.435570279,0.494994248,0.105785201,-0.156031581,0.187300347,-0.48546295,0.059282306,-0.47152579,-0.002001381,-0.17809301,-0.571829944,-0.52256655,-0.230848506,-0.18914132,0.210375301,-0.043151223,-0.284069001,-0.156364404,0.136323128,0.310308036,0.348539088,-1.680144404,0.1627907,-0.825669386,5.22826678,-0.454481065,-2.141083364,-2.195346425,2.984121452,-0.166256243,-0.354524945
maya,raise_arms_horizontally,2112202004b.xlsx,left,1,52,52,-3.764435368,5.727865332,1.322870518,-2.595606527,-0.76133349,9.286371087,-0.38334492,-2.134405117,-1.08288143,-1.508580096,1.938667895,2.410320414,-1.083089404,-1.458328948,-0.565417638,0.246170093,-0.181106083,-0.94010387,-0.600780789,-1.452572453,-0.137295282,-1.518678845,-0.178572025,-0.256825171,-0.150587673,-0.663653605,-0.113553475,-9.626146572,1.913058058,-1.100634684,3.279628673,-1.625252698,0.678297003,-1.788157617,-2.390027988,-2.956192721,-0.341632957,-2.536216917
maya,raise_arms_horizontally,2112202004b.xlsx,right,1,53,53,-3.118180369,6.009773219,-0.089494041,-2.776624869,-0.821358848,6.93322863,1.038387469,-3.052452788,-1.021896138,-3.23428093,-0.721087044,1.598071325,0.146254913,-1.13218325,0.007808933,-1.651712333,0.865775357,-0.540865051,0.26309377,-1.414198192,-0.516371787,-1.581437815,-0.624754169,0.073221797,-0.107504587,-0.567344948,-0.35815853,-9.626146572,1.610030352,-2.178327573,0.287458695,4.429263504,9.152441011,-2.153605211,-2.790064122,-3.567277382,-0.662037505,-0.79086334
maya,raise_arms_horizontally,2112202005b.xlsx,left,1,54,54,-1.179415373,7.918895839,6.620365656,1.397978703,-0.802183473,9.18996852,4.357351824,-2.29066855,-0.624144767,-2.696159165,-0.521136724,-2.835491883,0.200670701,1.568156946,1.568036736,-8.031600211,4.297879942,2.046608639,2.478314048,2.090025057,0.153372697,2.270693726,1.044972092,0.108516185,1.073007853,3.349997968,1.506081643,-8.562563375,5.392018308,2.83140136,5.831091445,6.431790827,5.506588356,0.640257017,-0.079039543,-0.491307591,-0.59760833,-0.79086334
maya,raise_arms_horizontally,2112202005b.xlsx,right,1,55,55,-0.533160374,7.809867476,7.446965174,1.263575981,-0.821379443,7.63075663,5.21395921,-2.226488925,-0.90385654,-2.804843856,-1.24592019,-3.029723227,-0.085156995,-0.130885916,-0.492175367,-2.103664438,0.567012569,0.33810207,-0.207928393,1.692993398,-0.068468099,1.350261304,0.756408919,-1.146548031,0.517895562,1.787077853,1.081114443,-8.562563375,4.838342203,2.845301431,5.831091445,6.431790827,5.506588356,0.391644621,-0.242323443,-0.396972017,-0.59760833,-0.79086334
maya,raise_arms_horizontally,2112202005b.xlsx2,left,1,56,56,-1.179415373,6.029266555,2.316288358,1.364975726,-0.65025495,8.334948118,3.530507851,-1.841411179,-0.54064673,-2.473488089,0.085707384,-3.057102938,1.660587071,1.865592618,2.838484564,-8.52653287,5.732467072,2.83170007,3.279241205,1.637134239,0.323522941,2.21548099,0.936590717,-0.80313926,0.576238933,2.786936483,1.202705021,-7.556471161,4.381854494,2.52422521,4.825734741,2.000095909,4.73506807,-0.306659922,0.339892085,0.50096764,-0.576712381,-0.354524945
maya,raise_arms_horizontally,2112202005b.xlsx2,right,1,57,57,-1.179415373,5.151820676,4.213191123,1.219810088,-0.744213937,6.772450915,3.902651829,-1.919542896,-1.546238813,-2.213705168,-0.407652175,-2.257237667,0.546931159,0.784085783,0.234187619,-2.644949639,1.69501636,1.087118414,1.514751115,1.582743128,0.094648015,0.925333033,1.182144067,-0.228601323,0.065585743,1.372136381,0.731067386,-7.556471161,4.006111594,2.69988515,4.825734741,2.000095909,4.73506807,0.033125355,0.651774638,0.536546347,-0.576712381,-0.354524945
maya,raise_arms_horizontally,902202101a.xlsx,left,0,58,58,-0.533160374,6.827232053,2.651812099,1.260153859,-0.787485972,6.600533956,0.923911276,-0.25087266,-0.138540725,2.475641647,-0.380213737,0.91642379,-0.748870137,-0.404696199,-0.503262858,-0.024779541,-0.173242671,-0.558050757,-0.670147398,-0.087270147,-0.447754019,-0.0552508,0.159156156,-0.353646723,-0.038029952,-0.102617791,0.168045249,-0.197625256,-1.065230425,0.073293501,-1.06614201,-0.990970048,-0.310353132,-0.847771179,-1.888029206,1.961224592,-0.195361315,-0.354524945
maya,raise_arms_horizontally,902202101a.xlsx,right,0,59,59,-0.533160374,6.701186449,2.366370623,1.568983483,-0.794155287,7.712680735,-0.533658018,-0.535495343,-0.606816648,2.634692415,-0.484698486,0.900500123,-0.900950337,0.252959821,0.821256625,0.296821331,-0.235503536,0.2925574,1.679143633,0.237550316,-0.295274324,0.3329132,0.296461858,-0.380914616,0.047263465,0.299416118,0.42393199,-0.197625256,-0.618929649,0.522533006,-1.06614201,-0.990970048,-0.310353132,-0.769464181,-1.701175584,2.485955958,-0.195361315,-0.354524945
maya,raise_arms_horizontally,902202102b.xlsx,left,1,60,60,0.113094625,7.55963216,2.478295511,1.381097034,-0.474181487,8.936028452,0.740697014,-1.914659663,0.459780111,-1.4111615,1.150115942,-2.575767003,5.448170459,2.727658403,4.642480401,-2.37092409,5.886070583,5.840358249,7.672558805,2.468934353,3.225404345,2.086359889,3.559697461,4.348848359,5.569014356,2.520653871,2.663016154,-1.951100257,1.039413602,0.155565577,-0.790388349,-0.028117919,0.778478121,0.619512384,-0.458607971,-0.809616871,-0.352733929,0.081813449
maya,raise_arms_horizontally,902202102b.xlsx,right,1,61,61,-0.533160374,5.77650512,-0.458831309,1.37929913,-0.183601599,7.758661812,-0.475480102,-1.138225729,0.17924149,-0.753088947,0.128189148,-0.504532522,-0.348600569,2.460656354,0.869264248,1.442585676,0.180030942,6.736410466,4.246679896,0.76323318,-0.054277979,-0.047325105,-0.154886315,0.463938999,0.147856194,0.185200525,-0.107729181,-1.951100257,0.486980459,0.194134473,-0.024659175,-1.061062732,0.778478121,0.846544774,-0.67208837,-0.744122337,-0.352733929,0.081813449
maya,raise_arms_horizontally,902202103a.xlsx,left,0,62,62,-0.533160374,5.053510054,1.240306333,1.341209958,-0.821840685,7.280718233,-0.163857621,0.703450451,-0.367376788,1.250950732,0.361657908,0.516071692,-0.508761499,-0.429216505,-0.632159596,0.246825336,-0.20874091,-0.484066557,-0.594295193,-0.322828707,-0.463355289,-0.475202179,-0.501882246,-0.261522665,-0.022394607,-0.372048425,-0.310035731,-0.111388781,-1.713940552,0.268947342,-0.10159414,-1.009781784,-0.333391585,-1.877360768,-2.5459191,3.018162506,-0.190883611,-0.354524945
maya,raise_arms_horizontally,902202103a.xlsx,right,0,63,63,-0.533160374,4.399415072,0.578789952,1.862579614,-0.906979996,5.396873633,-0.386853854,1.825198669,-0.06419431,0.948754272,-0.403089652,0.059619202,-0.656667398,-0.438000589,-0.599740359,0.313432408,-0.224840393,-0.427667263,-0.595073916,-0.447119999,-0.471466822,-0.420203295,-0.486311563,-0.307173352,-0.062824794,-0.454247622,-0.365101043,-0.111388781,-1.519593803,0.774659832,-0.10159414,-1.009781784,-0.333391585,-1.651782582,-2.417977937,3.842681439,-0.190883611,-0.354524945
maya,raise_arms_horizontally,902202103b.xlsx,left,0,64,64,-0.533160374,5.155108396,-0.482486307,1.526197136,-0.61055478,7.755202749,-0.108629342,0.887618068,-0.342491363,0.741988274,-0.173886457,0.288241503,-0.497361739,-0.31280741,-0.61561696,0.160936179,-0.217698904,-0.333414396,-0.498660778,-0.331078409,-0.480179655,-0.434113524,-0.585474868,-0.093429724,-0.147742346,-0.354273992,-0.314540043,0.980939908,-1.012650304,0.203884212,-0.617000053,-1.229489812,-0.180134704,0.363691487,-1.051984216,1.987693273,-0.219522256,0.081813449
maya,raise_arms_horizontally,902202103b.xlsx,right,0,65,65,-0.533160374,3.831361548,-0.518152421,1.912190375,-0.796558022,5.267874058,-0.468430407,1.456863433,-0.698692782,1.71219796,-0.827953631,0.350811882,-0.81340168,-0.300873049,-0.745112234,0.369970869,-0.269390885,-0.462505394,-0.582607875,-0.306162893,-0.517194814,-0.250201517,-0.5256945,-0.19391495,-0.188107812,-0.414052581,-0.356973299,0.980939908,-0.797222206,0.755424598,-0.617000053,-1.229489812,-0.180134704,0.742616245,-0.654489019,2.775368235,-0.219522256,0.081813449
maya,raise_arms_horizontally,902202104b.xlsx,left,1,66,66,-2.47192537,6.478079493,-0.460621682,0.643023911,-0.478683707,10.43672404,2.482285145,-2.017207541,-0.334574195,-1.870420593,3.630438589,-5.982998591,8.678470464,4.938414672,4.41068522,-41.18649108,16.82306377,9.347609852,9.169977356,1.120591093,0.149067729,0.174858741,0.033763638,1.345343193,0.83882648,1.057712217,0.159431337,-5.371813783,2.789950786,0.404300317,0.729130355,0.216696444,-1.127523706,0.079286731,-0.839015043,-1.381067449,0.015339503,-2.099878523
maya,raise_arms_horizontally,902202104b.xlsx,right,1,67,67,-0.533160374,5.415738269,-0.651292117,0.983360215,-0.299911562,7.14269023,-0.336048703,-1.85815369,-0.644308802,-1.596058018,1.678222825,-1.98834008,1.603534368,1.653819665,0.73873908,1.157213968,0.720688541,3.472895696,3.065309944,1.334839705,-0.05492977,0.044646775,-0.07834281,0.335222707,0.316131247,0.751921616,-0.052278559,-5.371813783,2.256257546,1.155851341,0.729130355,0.216696444,-1.127523706,0.746423462,-0.480628493,-0.980158919,0.015339503,-2.099878523
maya,raise_arms_horizontally,902202105a.xlsx,left,0,68,68,1.405604622,7.975419438,-0.230316126,1.787063149,-0.381448741,11.01743712,-0.328159422,-0.622556398,-0.198248118,0.239387846,-0.580654644,0.238982504,-0.64983372,0.167604044,-0.526275378,-0.037445721,-0.188518434,-0.290759712,-0.502793311,0.35269487,0.027047933,0.316161715,1.388499288,0.422633268,0.849053821,0.374707884,0.950224889,8.023585403,-1.639801508,-0.749148435,-2.509892007,-0.752568244,-0.248281376,0.012775613,1.027459632,0.204356215,-0.207115286,1.827167026
maya,raise_arms_horizontally,902202105a.xlsx,right,0,69,69,2.051859621,6.783048267,0.521546874,1.611192362,0.429294638,9.298736148,2.619597736,-0.722707054,0.291813598,0.024813901,-0.166633853,0.227607301,-0.053091409,0.301630406,0.067465405,0.047390864,-0.154711637,-0.060238838,-0.308223933,1.169600282,2.811779101,1.552011256,1.969060652,1.400091011,2.77545196,2.095413427,2.969811607,8.023585403,-1.295850761,-0.496230087,-2.509892007,-0.752568244,-0.248281376,-0.145957061,1.515442112,0.70607945,-0.207115286,1.827167026
maya,raise_arms_horizontally,902202105a.xlsx2,left,0,70,70,2.051859621,7.577287751,-0.25408114,1.724853608,-0.553550647,10.61001582,-0.290768887,0.087021647,0.79714365,0.126028026,1.261400712,-0.072357258,0.174021559,0.405491319,-0.405116861,-0.028058539,-0.149333257,0.027546339,-0.392636585,0.005518426,-0.092103832,-0.017044055,-0.343491891,-0.203231119,-0.170603798,-0.105820103,-0.186403825,6.845020239,-0.905526807,-0.686772075,-0.220985227,-0.851367169,-0.334777356,-0.474527036,-1.05833793,1.361052914,-0.190612236,1.390828632
maya,raise_arms_horizontally,902202105a.xlsx2,right,0,71,71,2.051859621,6.068464052,0.917112929,1.768842391,-0.557562236,8.2248372,-0.323062128,-1.084954104,1.502668222,0.62197724,1.187624892,0.04181222,-0.226995262,0.88208113,-0.454825299,0.013467296,-0.17459836,0.274146966,-0.473535972,2.813881385,4.115479616,3.084340205,3.523856683,2.846971667,4.186132763,4.03713692,4.687945491,6.845020239,-0.330417574,-0.33133245,-0.220985227,-0.851367169,-0.334777356,-0.433503295,-1.115342862,2.178868372,-0.190612236,1.390828632
maya,raise_arms_horizontally,902202106a.xlsx,left,0,72,72,-0.533160374,5.874992063,0.643463139,1.077301883,-0.334391502,4.965942918,4.112721605,0.536025343,0.967475303,0.964659349,2.131893047,-3.556178503,14.07998648,1.398285971,6.702885145,-13.65691913,15.80783308,3.369066845,15.52983542,-0.371003839,-0.32527327,-0.714164276,-0.484379767,-0.24107503,-0.040851957,-0.527836575,-0.271215329,-0.801280584,0.273987385,0.018217203,-1.326590443,-0.854861609,-0.143663149,-0.13333858,-0.681357379,0.577986355,-0.225958954,-0.354524945
maya,raise_arms_horizontally,902202106a.xlsx,right,0,73,73,-0.533160374,5.345317051,0.370725225,1.133199682,-0.365222527,6.801890331,-0.34216369,0.720192961,1.420253834,1.171425348,1.074599339,0.391862323,0.203334648,-0.061395739,-0.377709022,0.360221723,-0.202277819,0.052400691,0.842071287,-0.337499172,-0.27990375,-0.471915853,-0.559413753,-0.268325658,-0.069169576,-0.30034916,-0.326383987,-0.801280584,-1.086571755,0.233481458,0.051530398,-0.854861609,-0.143663149,-0.465883931,-0.750067597,1.765136306,-0.225958954,-0.354524945
maya,bend_elbows,0812202001b.xlsx,left,0,74,0,-0.235805101,-2.630472455,-0.846716709,8.087820299,-0.432059134,-2.264779483,-0.538403396,-1.895381973,-1.895351108,-0.74870487,-0.348512966,-3.147631829,0.463361994,7.278861237,3.534825898,-2.627866556,0.909237403,6.554471991,3.026883946,10.061568,-0.851829165,6.808696712,-1.034367332,11.36370777,0.470601919,9.01252695,0.085299475,-3.740639906,7.76177036,1.801637258,0.263922692,-1.883526441,3.129832127,2.793816163,1.642376202,-0.649449389,-0.612066246,1.63270994
maya,bend_elbows,0812202001b.xlsx,right,0,75,1,-0.235805101,-2.473922924,-0.692389307,6.604332888,-0.020833787,-2.23062235,-0.53401315,-1.464013259,-0.081021531,-0.813565555,-0.40648776,-3.293426939,0.357862738,7.200527661,1.833825436,-1.462694539,0.8026917,6.720155463,1.343206082,7.291779963,7.128762174,6.012194895,0.502925499,7.540428289,7.387684962,7.261655512,4.21844139,-3.740639906,7.529794341,1.827942997,0.263922692,-1.883526441,3.129832127,2.87319888,1.772880279,-0.64193074,-0.612066246,1.63270994
maya,bend_elbows,0812202002a.xlsx,left,0,76,2,-0.235805101,-2.28976432,-0.861006686,7.154285474,0.080218756,-1.930204446,-0.583559436,-1.751592402,-1.299506372,-0.554122814,-0.493573241,-1.723450763,-0.43379968,3.762833378,-0.26746272,0.09558095,-0.087690461,3.589998396,-0.033612403,7.883412835,4.022430816,5.697517564,0.534021125,7.288007571,3.286134431,6.980491109,1.806909546,-6.652119055,12.07789841,4.944388536,0.359847466,5.747675734,1.780823265,3.06353041,2.342892537,1.52994673,-0.534279851,-0.246668408
maya,bend_elbows,0812202002a.xlsx,right,0,77,3,-0.235805101,-2.388642037,-0.881006558,7.049555628,-0.06003406,-2.194411657,-0.845980193,-1.767569021,-1.607730423,-0.451842503,-0.518443641,-1.549791474,-0.527666666,4.527893432,-0.842616387,0.70512717,-0.344554033,4.735695164,-0.19826044,7.897007206,2.145446444,6.320722356,1.017632544,6.854571498,2.452181512,7.565518356,1.546347702,-6.652119055,12.85695279,4.98419506,0.359847466,5.747675734,1.780823265,2.166979228,3.038717214,1.386496142,-0.534279851,-0.246668408
maya,bend_elbows,0812202002b.xlsx,left,0,78,4,-0.235805101,-2.154905603,-0.494427981,3.110777663,0.966696463,-2.024707779,-0.797571019,-0.96873807,0.061561918,-0.696317393,-0.480647881,-1.952511202,-0.312278876,3.457222453,1.423631023,-0.399724248,0.33735981,2.333349392,1.730820749,3.4829894,6.113991713,4.048185781,2.811856434,3.097607508,4.794478191,3.663436013,5.180657592,-6.916798978,11.50701906,4.317370326,1.70620266,1.395104863,2.575260327,2.338401596,3.532050746,0.771435112,-0.585160437,0.066561317
maya,bend_elbows,0812202002b.xlsx,right,0,79,5,-0.235805101,-2.506271688,-0.858888349,6.70297355,-0.026500315,-2.12828998,-0.759462081,-1.78354564,-1.404145276,-0.673865618,-0.524630329,-2.047152098,-0.454673669,7.006653061,-0.173602121,-2.120022302,0.320866348,6.653582641,-0.540620305,8.076297491,2.912700515,5.906794984,0.486776704,9.708375523,5.198827245,5.940516044,2.600172666,-6.916798978,14.55881472,4.858313113,1.70620266,1.395104863,2.575260327,3.359993135,3.980210197,0.750793554,-0.585160437,0.066561317
maya,bend_elbows,1212202001b.xlsx,left,1,80,6,0.095149427,-2.01269858,-0.648844383,6.327633079,0.061979395,-2.013296568,-0.79118232,-1.587832057,-1.011765572,-1.080804051,-0.38743401,-5.571121304,0.941861186,9.001214372,2.210170415,-3.467475988,1.117066653,9.073388633,2.030088748,6.137324019,4.482815025,5.547466386,-0.138611109,5.926730417,4.98828467,5.934057336,2.371201208,-4.555039668,11.30340839,4.190591852,0.10324881,2.012488726,1.761594407,3.21585313,2.424673737,1.048816337,-0.53280946,0.379791041
maya,bend_elbows,1212202001b.xlsx,right,1,81,7,0.095149427,-1.837058956,-0.50760193,6.582851222,-0.472944388,-1.808975331,-0.60873301,-1.014670849,0.041756052,-1.024050952,-0.360905683,-5.04302623,1.240024529,8.134902297,2.761576518,-3.121425732,1.382601186,8.138342688,2.145525301,3.749929298,5.692175067,4.23772708,0.858579443,2.55021677,3.727704184,3.711843089,3.974782531,-4.555039668,10.17575641,3.821315201,0.10324881,2.012488726,1.761594407,3.13688291,2.083515721,0.886096963,-0.53280946,0.379791041
maya,bend_elbows,1312202001a.xlsx,left,0,82,8,-0.235805101,-2.292904464,-0.990545026,6.276388752,-0.708929019,-2.401420036,-0.952631733,-0.569322594,-0.528522255,-0.696317393,-0.487856492,-2.372723816,-0.346220445,6.908036719,-0.348932927,-1.842173052,0.374066019,6.294559057,-0.287749148,1.805930179,0.449201823,3.325098641,-0.886979833,-0.341039624,-0.427916057,1.963319307,-0.267030125,-4.860439579,10.57680185,4.403208348,-1.312982427,0.958810891,0.940816253,3.089212312,5.639675275,0.976568637,-0.454422428,-0.246668408
maya,bend_elbows,1312202001a.xlsx,right,0,83,9,-0.235805101,-2.342858139,-0.960510263,4.985585878,-0.084958736,-2.378575622,-0.947960069,-0.777018641,-0.365499238,-0.646424558,-0.475782941,-2.114035602,-0.338366106,6.196075518,-0.377964012,-0.963767505,0.291552182,5.829088512,-0.108335249,2.385219192,1.384254233,4.71114459,0.506212914,-0.545004214,-0.531593085,3.436442983,1.131915452,-4.860439579,10.52090388,4.192049433,-1.312982427,0.958810891,0.940816253,2.680309731,5.476990253,0.853205283,-0.454422428,-0.246668408
