Source,Exercise,Participant,hand,label,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
val1,bend_elbows,21.6 10.52.40.xlsx,right,0,7,0.284855112,0.036496676,0.893437077,0.039065609,0.248830573,0.015387686,28.42857143,5.912053869,83.57142857,12.86930642,-0.236520684,0.042990806,0.490777268,0.137949184,-0.029645579,0.021198141,4.816413102,1.882558074,0.664192221,0.138154938,0.547122888,0.138916775,0.078903846,0.072676812,6.512244862,2.163062988,642,0.002917552,0.016299485,0.093312597,0.116640747,0.186625194,0.066504118,0.067097669,0.362311822,160.75,8
val1,bend_elbows,21.6 11.13.1.xlsx,left,1,13,0.313237753,0.080553072,0.900045548,0.027617348,0.308740883,0.066782079,11.69230769,5.764613537,56.46153846,49.79393434,-0.478518294,0.303715937,1.091591344,0.369657658,-1.419817329,2.798410781,17.07146032,6.361563163,1.792902328,0.808075851,1.440897906,0.234790234,5.344216097,6.810196595,33.91791347,9.161359698,585,0.004660613,0.014872567,0.02559727,0.435153584,0.409556314,0.119393759,0.130123981,0.213627881,73.25,16
val1,bend_elbows,21.6 11.13.1.xlsx,right,1,2,0.852790508,0.00835264,0.930541996,0.015098634,0.865320147,0.009366944,11.5,3.535533906,112,96.16652224,-0.024976257,0.019554712,0.128813134,0.01838767,-0.127062113,0.157242375,2.08827098,0.165136829,0.214065783,0.082915264,0.099982129,0.00562164,-0.017989559,0.211174413,2.059471509,0.54475271,557,0.002203866,0.00714951,0.080572963,0.053715309,0.026857654,0.066867915,0.068001094,0.072915999,1117,1
val1,bend_elbows,21.6 11.4.46.xlsx,left,0,7,0.238524939,0.015117594,0.897116072,0.007362999,0.242049255,0.016367162,19.28571429,5.089672082,81.42857143,9.744351233,-0.24296903,0.030288297,0.709957456,0.056404551,-0.107704649,0.071238606,8.338911558,1.769214144,1.085844668,0.302342517,1.149930981,0.250661902,0.501728684,0.503053139,16.92783804,6.866994241,635,0.003338659,0.017243848,0.589159466,0.212097408,0.188531029,0.093253152,0.125130287,0.361346321,159.125,8
val1,bend_elbows,21.6 11.4.46.xlsx,right,0,7,0.245752488,0.012949718,0.912723726,0.007230216,0.237514372,0.01315318,23.71428571,7.064330252,85.85714286,10.69935468,-0.238800263,0.030508366,0.569708121,0.053888505,-0.025424661,0.01712901,4.764760672,0.810052689,0.930947752,0.372194144,1.02074993,0.235237359,0.608462314,1.496393153,13.34546643,5.173989829,635,0.003245926,0.017434339,0.589159466,0.212097408,0.188531029,0.091072937,0.128622082,0.365814043,159.125,8
val1,bend_elbows,21.6 12.1.52.xlsx,left,1,7,0.293095621,0.062265545,0.900328126,0.02145048,0.283366009,0.072315079,23.85714286,9.616454153,94.42857143,10.32564999,-0.197125886,0.031951324,0.630203786,0.084845153,-0.10786006,0.099604154,7.378108262,2.200758309,0.900035451,0.407166543,0.917666888,0.301978513,-0.025032971,0.233510538,13.55180711,6.063782903,698,0.003279987,0.01493596,0.150107219,0.192994996,0.171551108,0.08021503,0.213605195,0.250709581,174.875,8
val1,bend_elbows,21.6 12.1.52.xlsx,right,1,7,0.321577691,0.059082775,0.904358776,0.024717485,0.288865178,0.05318775,19.71428571,9.961831922,91.85714286,9.616454153,-0.20201194,0.031328948,0.570171125,0.0711702,-0.15662782,0.21443047,6.720283376,1.632916511,1.021195154,0.355814928,0.805985037,0.329883561,0.1192554,0.454566184,13.58180691,6.004890448,700,0.003102083,0.014875746,0.14978602,0.192582026,0.171184023,0.098388328,0.203135721,0.256898083,175.25,8
val1,bend_elbows,21.6 12.10.25.xlsx,left,0,7,0.280306743,0.142130452,0.896844942,0.024298253,0.234079431,0.01644181,20.71428571,7.250615737,94.85714286,8.029706749,-0.209361206,0.025181467,0.702920359,0.20941273,-0.209168653,0.48817757,10.10396291,5.059562951,0.938342469,0.310850996,1.094458283,0.279597912,2.198038418,2.968240493,19.32585147,5.75739147,662,0.003285178,0.016993991,0.158251696,0.203466466,0.180859081,0.098201505,0.150909224,0.356286607,165.875,8
val1,bend_elbows,21.6 12.10.25.xlsx,right,0,7,0.310348713,0.100814609,0.884912873,0.084272452,0.30244035,0.081938118,25.57142857,12.08107532,94.14285714,12.91547614,-0.184685966,0.030107624,0.465259681,0.093089097,-0.162210622,0.43421038,5.74425,2.336884499,0.841525087,0.496037187,0.775710559,0.172340388,2.468334541,6.49129078,14.22551865,5.441596088,682,0.002524121,0.015969101,0.548646672,0.197512802,0.175566935,0.081588482,0.120516057,0.357960277,170.875,8
val1,bend_elbows,21.6 12.21.32.xlsx,left,0,7,0.297477117,0.032142266,0.869558783,0.012264486,0.296503539,0.047687974,16,8.082903769,101.5714286,7.091242083,-0.168915323,0.018822973,0.610047557,0.11051792,-0.015690658,0.146889677,9.10329875,3.441425446,1.267165581,0.577992641,1.272562694,0.417617439,6.161478377,6.965805249,21.81380285,8.118467564,684,0.002984704,0.014982577,0.547445255,0.197080292,0.175182482,0.074386148,0.104568827,0.331477604,171.25,8
val1,bend_elbows,21.6 12.21.32.xlsx,right,0,8,0.811588375,0.055004928,0.901122865,0.006593701,0.830212912,0.03194811,8.625,2.973093627,66.375,24.63990666,-0.051141703,0.075283215,0.104728028,0.060191065,-0.355933577,0.624876569,1.497055713,0.668387037,0.33981854,0.251514877,0.215141812,0.146184525,0.404628377,1.542399845,5.775879122,3.799036882,395,0.000987425,0.002123597,0.643939394,0.340909091,0.303030303,0.0122432,0.012275387,0.018154376,99,8
val1,bend_elbows,21.6 12.29.37.xlsx,left,1,5,0.272286318,0.012733086,0.89083886,0.006003356,0.293464621,0.04808235,24.2,3.1144823,118.6,89.06907432,-0.212621967,0.124545671,0.458741007,0.174170024,-0.18969857,0.258807175,4.143547909,2.327450399,0.776232123,0.10513052,0.933301372,0.324914812,0.092159305,0.072483264,15.14916853,5.875378827,684,0.003271561,0.015160328,0.02189781,0.087591241,0.175182482,0.106899874,0.184862095,0.21917247,171.25,8
val1,bend_elbows,21.6 12.29.37.xlsx,right,1,5,0.705587264,0.056241273,0.873455686,0.04415655,0.459884325,0.14916217,8.2,3.962322551,150.2,146.0058218,-0.694656533,1.308478065,0.685789112,0.802604867,-6.411668326,13.55038791,12.26546659,19.27158106,0.671814768,0.368852489,0.266227684,0.152759975,0.583903516,2.048985095,7.493857987,6.842663589,551,0.003198922,0.011128308,0.190045249,0.027149321,0.054298643,0.096311212,0.098217866,0.142799119,552.5,2
val1,bend_elbows,21.6 12.59.26.xlsx,left,1,7,0.377908809,0.108563338,0.874339239,0.00569667,0.385937362,0.10473314,15.57142857,4.197504928,96,32.05204102,-0.173422074,0.081132063,0.442972813,0.170860398,-0.077652732,0.099888052,4.206746676,2.287637695,1.003296001,0.307528505,0.85238936,0.373383574,-0.435251315,1.581862858,14.40261858,8.324907081,683,0.003019911,0.011586848,0.021913806,0.175310446,0.219138057,0.094997374,0.109628162,0.130543636,136.9,10
val1,bend_elbows,21.6 12.59.26.xlsx,right,1,7,0.479788984,0.19161305,0.894248914,0.005819861,0.430389159,0.151499951,14,8.22597512,95.85714286,32.05946855,-0.161785154,0.086167945,0.425699439,0.167728883,-0.060242819,0.092953771,4.005348001,2.426510918,1.075011049,0.751656511,0.697135272,0.394465313,1.688323543,5.349805711,15.83247,13.34931799,599,0.002947118,0.011955763,0.025,0.175,0.15,0.093146735,0.127233908,0.153917155,200,6
val1,bend_elbows,21.6 13.7.26.xlsx,left,0,7,0.237033151,0.016542755,0.865090365,0.022833082,0.227821959,0.017539875,16.85714286,7.90418816,94.14285714,8.610624666,-0.199337615,0.017768539,0.899041701,0.149825031,-0.665725103,0.828917426,13.85546226,2.253824341,1.248686747,0.394577847,1.450100228,0.276236737,2.716254459,4.379118326,24.15013527,5.519239516,688,0.003629844,0.016159354,0.544267054,0.195936139,0.174165457,0.089739761,0.113001777,0.355801763,172.25,8
val1,bend_elbows,21.6 13.7.26.xlsx,right,0,7,0.238471894,0.054546989,0.900085716,0.014029863,0.200145269,0.011817529,6.142857143,2.340126167,90.28571429,5.589105048,-0.225501837,0.016060792,0.925821487,0.102163192,-0.972999931,0.470873576,12.13652811,2.531466586,3.319408122,0.81767657,1.862702132,0.373406456,16.56112985,5.377109844,52.88622195,10.97172655,570,0.005145012,0.017543807,0.23642732,0.183887916,0.210157618,0.132847867,0.159126862,0.265182885,142.75,8
val1,bend_elbows,21.6 14.16.1.xlsx,left,1,5,0.427523173,0.216788877,0.892111988,0.066647416,0.460167354,0.186501383,14.2,6.942621983,179.4,87.13380515,-0.085573001,0.068146176,0.34798508,0.135526829,-0.211178,0.245117562,3.985205723,1.690126116,1.172764424,0.731029868,0.927493526,0.460776943,1.469110979,2.424230908,21.2603934,16.19274558,683,0.00303429,0.013700442,0.153508772,0.131578947,0.021929825,0.131817002,0.148720357,0.206777207,1368,1
val1,bend_elbows,21.6 14.16.1.xlsx,right,1,6,0.220916317,0.004322662,0.905197245,0.004224274,0.22338388,0.033097152,25.33333333,4.760952286,99.33333333,73.33393939,-0.310725726,0.235294403,0.668623054,0.198574874,-0.026092832,0.03189569,7.531624445,2.773018713,0.835082891,0.167389366,0.83846117,0.142434724,0.069582926,0.071774865,11.78513074,4.027287099,683,0.003779186,0.016802193,0.153508772,0.043859649,0.175438596,0.121049208,0.184829549,0.25114556,171,8
val1,bend_elbows,21.6 14.54.25.xlsx,left,1,7,0.337276913,0.124890205,0.888514359,0.013069045,0.330121999,0.117812248,20.85714286,10.66815466,105,14.49137675,-0.164457329,0.049861433,0.397082995,0.09764309,-0.018602213,0.032778202,4.757504259,1.957123707,0.959304103,0.441051879,0.802063009,0.1809795,1.857346358,2.384414714,14.05598698,6.477478937,684,0.00288247,0.013971037,0.021881838,0.196936543,0.175054705,0.0827061,0.118729203,0.284186152,171.375,8
val1,bend_elbows,21.6 14.54.25.xlsx,right,1,7,0.422694659,0.179100713,0.912694879,0.006107995,0.475644245,0.179560102,25.28571429,11.52843276,82,15.53490693,-0.15587849,0.055582754,0.445641221,0.291886754,-0.315874836,0.356085795,5.523028451,5.351571597,0.708767799,0.384138248,0.767820385,0.399272054,0.3518367,0.91355531,13.08342751,6.942557515,663,0.003249719,0.014257576,0.203313253,0.090361446,0.180722892,0.104496274,0.114192693,0.278104332,166,8
val1,bend_elbows,21.6 14.7.23.xlsx,left,0,7,0.22926758,0.011013654,0.875547035,0.011514851,0.238807939,0.049790899,32,5.627314339,88.42857143,10.67484805,-0.214660112,0.022832951,0.654728938,0.089125549,-0.229284528,0.521371151,7.982598303,1.853948414,0.620943486,0.106432755,0.917730483,0.104913211,0.017210609,0.039266277,12.84718964,3.144901106,687,0.003097454,0.016232095,0.54505814,0.19622093,0.174418605,0.093480954,0.119054973,0.360967983,172,8
val1,bend_elbows,21.6 14.7.23.xlsx,right,0,7,0.233379066,0.005291011,0.89601734,0.004644767,0.226464289,0.005176164,35.71428571,4.34796066,86,5.446711546,-0.234077599,0.01438217,0.56585009,0.037251607,-0.017442646,0.012653356,5.268255196,0.959752817,0.564599643,0.081098141,0.705810491,0.090574422,0.011842316,0.024844039,7.512684105,1.856579857,687,0.002843285,0.016438497,0.54505814,0.19622093,0.174418605,0.095039862,0.125454185,0.363129674,172,8
val1,bend_elbows,21.6 15.13.10.xlsx,left,1,3,0.270539756,0.038150107,0.894208255,0.002426349,0.304158604,0.092954087,25.33333333,7.094598885,138.3333333,109.4364351,-0.191673086,0.124144713,0.487291389,0.274299164,-0.045593952,0.025107185,4.221930634,2.419733536,0.780935592,0.231498424,0.634308739,0.106661941,0.00146077,0.034438137,6.813334534,1.675711068,682,0.002687922,0.013541753,0.197657394,0.043923865,0.175695461,0.126872887,0.147334145,0.159352669,170.75,8
val1,bend_elbows,21.6 15.13.10.xlsx,right,1,5,0.338183114,0.204164471,0.904209316,0.016896353,0.354534545,0.158122887,23.8,7.085195834,133.6,88.51158116,-0.165914659,0.085688548,0.46949604,0.236874447,-0.065075448,0.103350061,4.602263378,3.138304159,0.771602426,0.409894574,0.843122672,0.604967269,-0.036325735,0.263587331,11.73995324,9.912047316,682,0.002991862,0.013854976,0.219619327,0.043923865,0.175695461,0.110284593,0.152396843,0.207014289,170.75,8
val1,bend_elbows,21.6 15.2.35.xlsx,left,0,7,0.21392898,0.007610865,0.894236895,0.012202735,0.219674631,0.01134952,27.14285714,10.17232473,100.2857143,2.563479778,-0.201587048,0.005037513,0.540961366,0.075136142,-0.019299824,0.029759705,6.409091205,2.194879891,0.851718128,0.334591091,0.859129272,0.156893074,0.917565093,1.11077296,13.39657087,3.943758483,685,0.00309719,0.016602428,0.153061224,0.196793003,0.174927114,0.075475637,0.149777762,0.351113433,171.5,8
val1,bend_elbows,21.6 15.2.35.xlsx,right,0,7,0.232667545,0.005996478,0.904355902,0.002097193,0.23287095,0.007051925,36.14285714,8.112306935,91.57142857,6.078847008,-0.220506849,0.014708167,0.613663238,0.117145972,-0.022523896,0.021027267,7.29607582,3.315605164,0.581508895,0.126882968,0.725258343,0.207747272,-0.009935092,0.023893949,8.691216564,4.009770427,684,0.003122604,0.016416063,0.547045952,0.196936543,0.175054705,0.077049789,0.148521297,0.346629187,171.375,8
val1,bend_elbows,21.6 15.21.13.xlsx,left,0,7,0.209083788,0.002725441,0.894163873,0.004319755,0.209458503,0.006420254,22,2.236067977,93.42857143,4.720774755,-0.219854516,0.012981856,0.489051948,0.030677782,-0.056027593,0.049199694,4.085445348,0.285917995,0.941542598,0.09323755,0.784130436,0.19084394,-0.008695035,0.142732789,12.70373542,4.596209646,690,0.002833273,0.016775776,0.542299349,0.195227766,0.173535792,0.08440022,0.110969743,0.380386761,172.875,8
val1,bend_elbows,21.6 15.21.13.xlsx,right,0,7,0.214335372,0.003448771,0.912236386,0.006267526,0.291116226,0.133369303,28.14285714,6.414269806,85.42857143,10.43802572,-0.217693068,0.049716747,0.473042036,0.040612447,-0.157972277,0.188131896,4.47002114,0.93265089,0.775293237,0.16948831,0.677169099,0.081998747,0.05586731,0.133163931,8.889921399,3.501814717,690,0.002729027,0.016926379,0.542299349,0.195227766,0.173535792,0.080928054,0.112253757,0.386843042,172.875,8
val1,bend_elbows,21.6 15.36.34.xlsx,left,0,7,0.242425794,0.034178387,0.899332083,0.00580561,0.237750374,0.016953788,31.71428571,6.47338875,82.57142857,10.61221219,-0.241122693,0.03210681,0.791503064,0.203306441,-0.333710453,0.731214793,11.51036527,4.472874501,0.64068831,0.117010194,0.600156201,0.096397195,-0.018022788,0.092205562,7.414564509,1.959309998,663,0.003251384,0.016618799,0.225733634,0.203160271,0.180586907,0.082906055,0.123164989,0.353157194,166.125,8
val1,bend_elbows,21.6 15.36.34.xlsx,right,0,7,0.264730559,0.031749848,0.893720704,0.006528515,0.245404734,0.024789609,39.57142857,6.629659188,87.42857143,9.812528435,-0.224389171,0.028670827,0.431660959,0.036082076,-0.042476668,0.04013811,3.271362302,0.926313761,0.487672608,0.08431224,0.410852544,0.041622315,0.03286692,0.041348337,3.6634363,1.038594128,683,0.002256883,0.015426968,0.548245614,0.197368421,0.175438596,0.086135101,0.116593078,0.344885352,171,8
val1,bend_elbows,21.6 15.44.14.xlsx,left,1,7,0.374279094,0.171476953,0.893157878,0.044870927,0.437300365,0.168407485,38.42857143,14.88687501,119,78.94723977,-0.162129394,0.089283446,0.33070093,0.257472979,-0.240015832,0.389393588,3.32478334,3.646032996,0.449410857,0.239230967,0.533260174,0.336825651,-0.059516816,0.157742378,6.689078075,4.158998867,682,0.002704148,0.010944931,0.065837601,0.263350402,0.175566935,0.090525498,0.104681782,0.150911112,170.875,8
val1,bend_elbows,21.6 15.44.14.xlsx,right,1,6,0.357855509,0.14832814,0.887898396,0.010273211,0.389337863,0.123657915,47.66666667,22.35769815,104.3333333,47.58431114,-0.15938053,0.057989562,0.297928617,0.217741482,-0.075827618,0.087167184,2.354620368,2.185119106,0.407030511,0.242133562,0.419312413,0.249845442,-0.070512991,0.179748164,4.202331507,2.437086668,677,0.00252797,0.011403934,0.044247788,0.088495575,0.17699115,0.094900297,0.101328089,0.184163716,169.5,8
val1,bend_elbows,21.6 15.55.3.xlsx,left,0,7,0.26725936,0.00841054,0.865952342,0.0081692,0.278109107,0.010177918,24.42857143,5.968169537,83.85714286,20.51364238,-0.219319982,0.047481414,0.408600602,0.054401535,-0.070733387,0.120554277,3.628874605,0.92262162,0.77278166,0.193462177,0.546617524,0.106764169,0.193328842,0.100541514,7.330954734,2.803683537,686,0.00253483,0.014773983,0.371179039,0.19650655,0.174672489,0.070597283,0.083355334,0.329954269,171.75,8
val1,bend_elbows,21.6 15.55.3.xlsx,right,0,7,0.24588474,0.003766814,0.89433785,0.004843039,0.240223918,0.007047694,29.42857143,7.457817886,87.85714286,16.45629131,-0.228543603,0.035424913,0.363169928,0.044936412,-0.02618555,0.014258228,2.953145251,0.507271123,0.70461909,0.216296223,0.512559988,0.072719638,0.163347589,0.185553095,5.749202058,1.531833603,686,0.002497235,0.015903096,0.021834061,0.19650655,0.174672489,0.07001158,0.091479984,0.360522337,171.75,8
val1,bend_elbows,21.6 16.13.49.xlsx,left,1,14,0.642851686,0.134907666,0.900533747,0.010254793,0.630624219,0.123988325,6.928571429,2.786348195,61.71428571,62.61042991,-0.339660008,0.29179593,0.467984112,0.221696539,-1.56784476,2.163133812,7.265962781,3.510034659,1.144851425,0.48459425,0.559911168,0.280454714,1.465711406,5.387613653,16.88866097,7.73105819,686,0.00229003,0.005608899,0.19650655,0.109170306,0.087336245,0.043362662,0.043693557,0.043879105,343.5,4
val1,bend_elbows,21.6 16.13.49.xlsx,right,1,16,0.519394376,0.065740973,0.888193016,0.030814004,0.579624713,0.105066468,9.9375,2.743932701,55.75,54.38688567,-0.331002056,0.268107848,0.595995218,0.38089737,-2.882404072,3.481654931,6.153819578,4.317357317,1.138718133,0.269803464,0.733566258,0.194068789,-1.759341014,3.239296277,16.3979711,6.791945592,686,0.002309073,0.005042387,0.480349345,0.283842795,0.131004367,0.031299575,0.032773161,0.044459077,229,6
val1,bend_elbows,21.6 16.22.20.xlsx,left,0,8,0.258673749,0.08445145,0.889120739,0.006473301,0.254131962,0.086192895,21.5,5.182387756,75.75,24.55169473,-0.304264243,0.218322106,0.664142844,0.213083255,-0.160484244,0.203774012,7.393508417,3.853132088,0.902723867,0.15523295,0.807903201,0.165226754,0.197287053,0.35494301,11.24075132,4.075122477,683,0.002911272,0.016449624,0.547845142,0.197224251,0.175310446,0.103550798,0.114785291,0.368532036,171.125,8
val1,bend_elbows,21.6 16.22.20.xlsx,right,0,8,0.257290406,0.069711614,0.897682545,0.005824337,0.24986716,0.072547684,22.5,6.98978847,79.75,21.88770039,-0.260794721,0.084782021,0.732995402,0.150849068,-0.048769836,0.085196212,10.3422489,3.058680976,0.974647344,0.480714093,0.929835874,0.249948926,2.103117078,5.152048765,14.58620286,8.329890059,684,0.003079003,0.016458032,0.547045952,0.196936543,0.175054705,0.100205721,0.116732166,0.369759935,171.375,8
val1,bend_elbows,21.6 16.3.21.xlsx,left,1,11,0.352255542,0.115130319,0.899891898,0.012151304,0.337523349,0.098258725,11,5.440588203,70.36363636,48.84521006,-0.322658387,0.189762345,0.957692379,0.467435109,-1.662096803,1.887717807,13.50049975,8.001764023,1.859822132,0.986181112,1.297184142,0.551555522,3.008632217,5.57733958,30.55440466,18.74661074,619,0.004169746,0.011618426,0.410958904,0.435132957,0.169218372,0.100032606,0.1017073,0.104142159,177.2857143,7
val1,bend_elbows,21.6 16.3.21.xlsx,right,1,13,0.417401777,0.160395013,0.901735794,0.008705212,0.389569299,0.129347047,15.61538462,7.112646736,64.84615385,33.42864578,-0.279801754,0.128465203,0.646786317,0.286027783,-0.407368282,0.876242811,8.402525995,5.121695834,1.166267199,0.773399271,0.846444071,0.475969981,2.762981954,3.976871812,16.22553218,14.3867341,639,0.003687984,0.011294931,0.28125,0.421875,0.1875,0.067695816,0.097759922,0.12336789,160,8
val1,bend_elbows,21.6 16.35.26.xlsx,left,0,7,0.275973522,0.050918848,0.86875698,0.071796145,0.251042872,0.005558862,30.14285714,5.669467095,95.14285714,12.8767047,-0.199374303,0.043003694,0.423979248,0.034201849,-0.037445401,0.029107781,3.334917161,0.860935764,0.596358433,0.074365718,0.441053776,0.104067467,0.050396458,0.158416442,6.161612316,1.102943441,687,0.002264945,0.015163038,0.544662309,0.196078431,0.174291939,0.07105512,0.113381344,0.344594452,172.125,8
